SampleID,Group,Order,Diet,Metabolite1,Metabolite2,Metabolite3,Metabolite4,Metabolite5,Metabolite6,Metabolite7,Metabolite8,Metabolite9,Metabolite10,Metabolite11,Metabolite12,Metabolite13,Metabolite14,Metabolite15,Metabolite16,Metabolite17,Metabolite18,Metabolite19,Metabolite20,Metabolite21,Metabolite22,Metabolite23,Metabolite24,Metabolite25,Metabolite26,Metabolite27,Metabolite28,Metabolite29,Metabolite30,Metabolite31,Metabolite32,Metabolite33,Metabolite34,Metabolite35,Metabolite36,Metabolite37,Metabolite38,Metabolite39,Metabolite40,Metabolite41,Metabolite42,Metabolite43,Metabolite44,Metabolite45,Metabolite46,Metabolite47,Metabolite48,Metabolite49,Metabolite50,Metabolite51,Metabolite52,Metabolite53,Metabolite54,Metabolite55,Metabolite56,Metabolite57,Metabolite58,Metabolite59,Metabolite60,Metabolite61,Metabolite62,Metabolite63,Metabolite64,Metabolite65,Metabolite66,Metabolite67,Metabolite68,Metabolite69,Metabolite70,Metabolite71,Metabolite72,Metabolite73,Metabolite74,Metabolite75,Metabolite76,Metabolite77,Metabolite78,Metabolite79,Metabolite80,Metabolite81,Metabolite82,Metabolite83,Metabolite84,Metabolite85,Metabolite86,Metabolite87,Metabolite88,Metabolite89,Metabolite90,Metabolite91,Metabolite92,Metabolite93,Metabolite94,Metabolite95,Metabolite96,Metabolite97,Metabolite98,Metabolite99,Metabolite100,Metabolite7_dup,Metabolite86_near_dup
Batch6_Sample_9,Group1,196,Diet82,148584.68,85249.86,87411.32,99731.27,89692.36,115076.73,104216.5,114233.37,132185.86,100134.77,99025.48,136263.1,89226.25,104917.04,94761.07,105048.55,74135.05,42151.96,83527.21,131323.11,63186.73,116648.53,128511.99,104973.82,129023.26,108997.48,99003.67,98012.23,102976.81,74523.48,95119.33,94995.1,100302.13,98234.38,122503.96,102530.35,92148.98,63030.84,86669.93,96894.51,83692.03,58276.39,70355.33,95987.16,82337.92,116685.01,77412.57,136196.24,106380.22,93892.71,119765.53,89007.79,111935.55,107342.06,85176.84,81717.97,119117.86,96595.74,84188.37,112442.13,91765.54,110412.13,120914.94,100923.07,106763.34,119299.16,100923.54,123069.77,118534.54,77879.03,85238.05,100718.31,85832.04,92289.25,114599.61,111745.49,114427.66,99513.73,95429.33,92820.72,112358.17,97170.6,104909.76,94177.33,97256.39,84461.58,89533.79,90774.52,108738.49,127516.49,115729.34,114411.45,75918.07,108339.96,55977.94,89403.06,110858.58,82663.64,96663.29,129954.68,104216.5,84461.58
Batch6_Sample_10,Group1,197,Diet83,122654.82,81542.81,77390.07,86676.7,106109.4,119618.91,100084.36,96492.9,137225.71,119293.51,44814.75,130040.93,81963.7,94783.07,106591.73,,129681.74,81107.4,76509.45,130802.43,94229.17,77290.16,100507.47,91121.95,158174.41,107060.82,99316.02,70702.63,101836.26,81655.41,91656.47,88409.95,66580.98,101354.21,107250.04,78949.67,100881.06,83732.4,95807.61,109956.76,103191.15,74168.02,133284.61,82326.07,113866.51,94422.88,103443.25,90855.14,92962.51,125316.66,82423.47,101558.86,101601.94,134258.14,99167.45,106843.33,122169.91,110264.89,61693.14,109603.55,77670.46,108141.97,62724.76,82928.46,89484.96,120697.25,98527.56,121389.42,116940.09,87680.1,90177.37,107695.22,94293.1,83361.19,108501.59,99102.31,92225.24,93208.61,91638.14,78806.34,104897.87,98739.3,115639.13,88512.75,108445.57,102039.77,85900.57,109029.02,97601.94,115668.51,120005.6,91976.98,93014.95,105618.27,57091.19,81427.12,101798.96,82380.16,99860.95,102009.25,100084.36,102039.77
Batch6_Sample_11,Group2,198,Diet84,114807.21,103963.65,87967.09,107639.33,140560.37,103734.34,103877.58,93038.25,108172.68,116979.21,140776.22,140262.53,82109.31,65133.71,116181,100213.67,96294.71,76424.12,71467.72,101102.3,87426.5,103265.04,79391.51,105610.13,120325.82,97762.2,93485.79,83814.51,116716.42,80522.79,96357.86,106991.85,103289.68,91671.37,103245.69,90230.72,82220.7,91229.14,59161.72,101373.55,96046.65,105682.9,117455.55,103860.32,71315.07,85241.32,83076.22,120862.16,106261.03,96654.2,86799.86,102358.01,104008.05,104938.41,87269.7,93044.18,80242.49,91771.04,65860.25,112813.91,88653.84,115689.31,96977.29,116489.41,35795.39,120890.74,107065.44,126201.94,115707.85,46510.18,90016.01,107497.89,91175.95,87671.21,86050.31,109638.72,106317.7,93335.02,79876.32,70525.2,113898.32,99669.37,64965.49,97361.04,103078.33,105207.28,84951.7,95587.68,98442.61,112560.09,113340.07,98995.92,109875.73,97767.15,75441.53,106781.98,75047.46,74400.45,123031.17,106352.31,103877.58,105207.28
Batch6_Sample_12,Group2,199,Diet85,115396.13,107548.01,85485.05,133520.88,94604.06,100895.39,108716.5,71274.93,122837.93,115118.94,135916.67,127905.16,91041.74,97499.69,91193.81,86436.93,103647.38,92184.26,76395.53,117178.82,100250.03,96518.36,62986.74,101486,74418.84,77697.31,99723.4,85837.82,132238.14,100486.87,97808.13,116834.26,110032.54,87973.33,114132.68,94323.63,92228.43,97332.97,76429.45,106924.49,114936.74,105333.08,72597.5,103802.17,99860.84,95170.93,97434.69,117678.56,110477.31,109267.07,117394.29,100880.42,117298.3,102359.64,109431.05,95489.95,58724.69,97527.06,80641.16,83096.53,92436.11,117641.99,131560.78,103450.95,88028.21,104442.28,98360,89327.56,116254.41,97000.79,86152.51,93931.97,114665.12,81918.32,109141,110359.11,98141.25,121920.8,106564.68,73492.2,120237.73,101511.19,95281.02,98298.92,101780.92,109673.17,114694.13,102231.12,115465.89,108378.89,108167.88,66714.29,99792.89,109132.18,73536.05,70834.24,77996.24,80318.63,83889.13,95960.07,108716.5,109673.17
Batch6_Sample_13,Group1,200,Diet86,133580.03,114847.65,93039.89,100269.42,120252.17,76017.8,119152.98,95873.24,125780.37,105247.94,113228.02,113587.88,68077.35,110264.83,97471.59,122813.23,102229.94,60604.58,75460.76,119258.74,64572.98,91332.05,95434.42,120105.43,126667.41,128984.17,103052.21,84975.38,97755.17,102719.06,113311.15,115243.36,81354.47,100486.76,104560.5,97936.53,82210.37,68425.8,75989.43,81417.91,94439.56,69994.32,134602.29,97006.3,91743.17,100348.64,97693.59,116365.16,80311.55,86252.85,147571.75,76435.51,127963.21,138055.64,96641.73,105098.74,95073.38,110619.07,116536.95,114107.95,93419.91,75113.41,80093.26,122811.98,89179.8,118135.4,97284.59,133395.98,86495.54,104491.9,102116.36,101740.72,124151.19,101554.97,105429.31,106695.37,99557.95,97986.71,104245.36,88653.35,127164.68,103331.07,109902.99,114191.4,79913.43,96112.15,88385.31,108094.29,126019.74,126722.27,117746.37,78404.43,101561.51,88740.96,69022.6,94803.77,98359.26,104868.85,83825.45,97268.62,119152.98,96112.15
Batch6_Sample_14,Group2,201,Diet87,111309.65,91872.82,96842.26,,132559.49,91635.05,111470.71,111571.41,113563.32,106846.04,149537.64,125287.26,50937.86,91133.42,86568.24,124716.4,84552.34,66007.72,77913.81,139161.81,109761.2,76978.04,107523.41,92008.93,149716.95,96251.34,97915.89,91886.55,101066.36,97328.54,85806.39,117153.66,95859,101579.43,117150.91,98733.93,92333.62,82465.34,75673.59,101679.94,98343.66,58869.28,97618.27,126517.9,91946.88,111933.94,96866,118887.42,102040.53,132577.41,112558.9,105957.42,116024.72,126597.88,108064.46,84793.42,104258.07,102739.21,68112.33,86497.4,79990.36,112962.38,92950.18,114583.05,96567.7,146813.85,72803.01,145937.35,120517.68,104196.79,102824.34,107268.87,107038.9,93804.49,103044.21,126502.46,131499.43,137030.54,96942.81,86072.86,112664.12,111682.62,96665.33,85703.01,46984.34,94818.18,113445.64,131594.22,118820.46,112670.74,110715.93,106768.03,78766.44,95394.99,96176.45,85419.06,91001.62,79113.98,72415.44,102860.63,111470.71,94818.18
Batch6_Sample_15,Group1,202,Diet88,123389.62,88503.62,129022.19,,139989.92,101919.94,117121.77,86345.86,65645.99,116430.65,162111.17,118983.99,81074.04,102124.52,133331.6,119945.19,93994.84,67422.23,96114.05,129432.24,104264.96,84583.63,81550.83,123082.08,111193.17,137654.75,89566.07,85942.41,101330.42,94232.4,108723.45,101166.99,107756.78,92479.84,81517.41,99618.95,104433.63,85049.05,61891.51,113906.35,101531.82,67852.98,108665.58,96418.83,94196.16,102638.78,82609.99,100410.89,87507.59,122789.8,80349.86,86187.82,121792.76,106393.58,101030.64,100744.36,47110.75,104698.24,76253.2,91295.61,112850.27,99272.46,99286.75,106991.05,109297.49,113570.61,73164.49,134754.6,122995.29,114560.03,90094.64,117250.8,94690.8,94695.25,106635.2,111793.95,129445.2,113950.34,108728.29,96819.87,129561.19,130314.03,131726.34,111796.6,90575.37,86613.46,109558.43,89609.75,115200.7,97655.52,135742.1,104761.28,146921.93,121673.89,81181.63,114855.46,52400.57,76355.81,129446.52,97641.76,117121.77,86613.46
Batch6_Sample_16,Group1,203,Diet89,123358.39,96371.74,102237.23,131585.11,128769.12,101142.98,107678.96,111561.36,111849.92,106358.48,146326.1,117177.65,93813.93,95430.08,86293.24,100192.17,65704.01,39037.83,106904.01,115384.96,75856.73,92316.16,102909.42,109183.92,90494.44,151598.06,102759.97,76241.89,93793.23,96561.93,108258.82,105887.19,116512.09,97264.59,93653.44,71930.97,99567.02,69016.27,63627.94,99734.46,104151.04,81454.26,133446.98,90541.48,92731.33,103269.56,112330.14,130122.57,98703.35,117200.9,95865.97,77044.83,111656.52,110934.97,109060.16,79861.12,78315.65,110394,57102.8,94022.86,102079.77,961596.58,130799.07,120967.75,75899.48,81310.72,98968.27,108219.6,129663.88,80186.28,104330.24,122336.46,118623.96,86914.14,108300.71,93525.95,115062.34,116054.88,94491.62,66996.81,133047.08,123978,85397.4,97520.46,79171.49,95686.36,111895.16,68528.73,120876.09,119696.28,95560.02,106634.17,104739.56,108877.65,71300.46,101671.02,116795.56,93453.02,962969.8,121521.29,107678.96,95686.36
Batch6_QC_3,QC,204,NA,113833.78,93068.57,133144.79,117367.97,125116.46,105553.08,123339.76,97652.91,129497.9,97704.03,114064.41,121517.02,93905.35,94285.69,96977.51,92504.74,97606.16,75822.31,80802.93,108036.15,106367.95,77559.26,91273.1,105465.13,131320.79,100058.83,95827.82,84467.39,109774.29,105314.51,104304.97,128239.5,124900.38,91896.95,103798.96,95852.65,99373.75,95336.69,83754.26,103741.17,104888.51,107023.16,107332.68,98672.86,80454.72,102564.33,96253.49,114856.26,85827.43,108704.04,115026.36,94001.33,129637.06,106663.45,96446.26,99555.42,101688.75,107244.19,68619.36,99708.32,97137.12,108270.92,107849.04,115192.95,100356.99,122996.84,117647.68,126370.84,109978.38,113890.41,100960.95,99751.14,100629.18,99533.64,92581.9,113423.66,122759.2,91758.89,88168.65,105729.49,125054.35,122458.82,105777.16,96884.27,98420.08,114571.78,98891.63,104474.23,115846.29,106543.25,111921.88,97476.55,119639.61,114874.13,89286.04,94352.08,85409.13,81511.99,104630.15,106655.71,123339.76,114571.78
Batch6_Sample_17,Group1,205,Diet91,129078.07,113440.91,96313.14,128062.15,125209.67,104669.38,114820.52,118445.11,121315.96,102243.46,104462.2,113077.57,98936.22,130636.15,100015.21,95662.43,101701.2,80854.46,91872.63,112536.32,107332.27,60957.23,85910.6,118736.32,114693.79,126771.43,78776.07,55387.81,88631.26,105962.04,96084.67,112310.23,129922.05,92819.26,112844.34,60758.49,98128.06,50604.37,85686.6,117416.18,115750.02,122651.46,105736.32,99664.96,127569.94,95154.21,90864.65,115316.3,98614.41,105327.01,122685.06,87988.94,127997.83,121648.93,104196.08,94597.49,78690.9,107916.06,66230.67,103361.39,85169.17,87254.03,93775.75,103925.73,89292.08,154885.7,94249.36,109936.75,104608.92,99984.06,108024.99,100585.78,114565.62,92421,119124.72,121865.54,134061.06,109263.79,89379.61,73640.3,145027.62,119284.33,177569.31,134114.41,100173.82,102090.76,102605.91,110325.66,90976.17,108123.97,124822.07,117316.93,110528.53,112261.21,90692.12,93076.61,85050.8,82410.02,116618.55,100638.06,114820.52,102090.76
Batch6_Sample_18,Group2,206,Diet92,120442.27,101387.1,80389.29,78293.27,144210.67,74272.04,127659.69,94507.61,142506.76,114268.17,138178.49,140501.02,95740.62,124995.38,113895.3,121265.14,61613.44,101631.03,100884.26,101435.1,95920.89,93039.79,70606.14,94772.62,124048.23,123218.43,99952.59,72614.91,91619.17,113472.19,76336.66,112249.88,134870.53,91585.51,122402.84,75132.16,99658.25,98930.62,36937.33,95973.55,120549.13,113822.92,58806.17,116491.98,86005.02,109559.34,91952.4,92209.55,105171.68,117538.2,166318.04,92691.32,115993.46,105804.39,112782.95,116839.4,85984.54,101734.5,96577.84,96896.21,117831.82,137935.22,128996.04,127015.78,141003.28,135726.24,121116.1,98511.08,115908.68,100963.56,91255.4,97705.42,105284.41,103994.8,93463.45,119235.74,132031.9,111005.36,97317.07,74824.21,131013.65,86359.86,105158.91,105943.36,128218.58,100578.16,93941.94,106206.75,130814.29,122520.29,135742.32,73279.59,139060.49,114432.79,103826.77,112339.44,99010.04,85699.75,97344.43,85088.4,127659.69,100578.16
Batch6_Sample_19,Group2,207,Diet93,117787.54,81798.5,132317.16,113560.68,133975.4,88373.38,101576.59,71139.08,136937.43,101806.81,134754.61,124363.33,80354.19,94971.64,120688.67,120124.45,98696.47,59286.65,74361.92,136710.53,105266.49,70168.2,103451.17,94606.15,146603.99,134124.65,115388.72,83077.33,87726.97,112498.75,138458.04,133537.72,100574.66,91195.9,86005,112745.2,94731.05,98450.06,81497.49,84043.1,99073.59,83683.78,139624.23,141528.2,66372.21,98939,101290.87,147704.8,102081.12,74190.24,125121.24,95910.79,126079.6,87690.1,100942.45,121343.66,87380.08,107914.92,59141.23,98644.68,90146.97,129627.31,119202.66,107872.03,122597.38,72921.08,109271.9,109396.86,121301.73,143482.66,106930.69,102788.59,110822.36,89463.58,102296.66,118956.03,96238.47,109273.18,102138.36,101976.95,125135.6,115536.1,100084.73,91778.98,107426.22,98016.53,90506.17,90149.97,81271.15,109468.31,109009.12,86978.92,167230.29,114484.12,87538.81,126653.41,87043.2,81713.61,113975.01,110615.58,101576.59,98016.53
Batch6_Sample_20,Group2,208,Diet94,121524.78,93074.33,157732.12,107548.72,104996.09,147712.83,106503.56,105579.89,132938.18,82800.01,142585.18,120322.86,92522.85,101025.99,92106.22,120967.07,81581.12,88579.71,60807.99,188118.04,105653.12,63331.43,124467.7,91204.16,112950.64,81753.66,105021.03,101597.57,84869.8,127483.14,113876.09,115818.3,84289.41,88933.67,89582.23,105331.98,91638.78,76918.37,58871.15,108776.51,116445.07,113419.18,109352.4,120986.85,110465.49,115943.27,96000.71,127985.37,96014.58,78348.06,108736.91,88173.7,145834.66,116404.15,128982.08,83718.58,150283.75,109132.22,84951.27,118775.22,94288.4,100231.39,67625.76,96526.54,125579.26,131731.95,73450.64,140479.92,150148.77,95789.92,93594.97,103380.06,148685.22,93607.44,92247.13,127984.3,128449.8,114572.39,91451.87,118040.82,127571.55,113497.43,78871.01,110280.18,95212.15,115565.92,92206.84,114320.44,126750.37,75796.55,102575.67,78766.13,105347.36,131562.84,78526.3,87272.28,95264.69,62839.23,102389.75,160325.71,106503.56,115565.92
Batch6_Sample_21,Group1,209,Diet95,122927.77,106387.9,118730.17,120748.36,88555.73,126019.32,121365.26,107643.69,148219.09,99443.95,123075.98,115067.34,73472.06,105884.66,73737.86,101398.35,73708.69,63830.7,101949.96,86079.06,116572.87,56603.72,115544,121145.44,136509.86,85609.13,101607.5,60114.69,96310.69,103616.02,133051.28,128624.2,93483.86,98226.29,83021.22,98490.63,100321.16,65395.27,103873.8,108682.43,113359.64,128480.34,154938.76,103937.69,66942.3,88978.87,92203.69,153361.06,87024.91,92462.24,143735.98,71328.35,133121.68,86149.23,123158.2,117212.72,133686.42,115607.35,48926.98,92092.38,122991.1,104164.89,99879.74,130344.99,107133.68,125280.15,132926.33,125276.35,118155.09,77418.56,95932.59,117809.85,114653.74,108276.76,115943.61,131768.41,123808.23,105248.42,101916.82,79297.27,138473.92,86647.8,100153.45,118949.94,89372.66,109011.57,106059.86,124124.4,111623.25,119840.96,124364.28,100058.24,137290.88,122480.7,77990.22,96848.06,115092.81,93017.04,122007.63,115760.75,121365.26,109011.57
Batch6_Sample_22,Group1,210,Diet96,126294.89,110948.07,89393.99,124407.6,86841.9,114252.38,121824.59,118511.88,123193.19,75348.48,122491.7,120977.54,108998.64,119816.73,103649.71,117596.59,87752,72504.64,93860.26,167760.94,115706.2,100131.29,148723.52,104077.25,178483.01,139610.29,99912.58,113873.44,104465.89,79533.69,76655.31,125147.03,119414.86,101509.02,106189.19,121869.14,89167.85,85898.03,67590.01,108432.31,120303.7,87915.72,123691.54,109255.66,106265.47,94585.13,77056.11,113889.53,104040.76,105068.15,76648.93,96831.46,121618.19,120403.86,97589.38,118326.91,121163.05,101880.48,61924.43,109947.17,109921.83,134374.53,119661.51,104417.14,114529.96,150595.19,75097.82,117103.01,115331.49,98818.63,134905.67,97917.28,141464.03,100270.25,95213.2,110295.41,128572.68,83246.66,111223.97,81189.85,138087.74,121518.6,89826.35,121799.17,128873.1,114972.3,110309.91,101306.8,144907.13,126427.37,113757.07,88109.45,145540.21,119245.19,82455.17,99433.97,143738.32,76684.9,145894.8,125631.44,121824.59,114972.3
Batch6_Sample_23,Group2,211,Diet97,121427.43,111009.37,99098.93,124128.34,151583.67,125526.43,115600.01,97184.81,144260.88,105969.32,197783.6,127030.9,77340.3,126913.86,122643.72,130284.6,85099.5,73127.17,85484.33,123193.23,108140.08,73507.05,71692.02,103605.05,77047.04,107667.44,84528.34,82652.86,123391.55,128631.11,114724.21,96133.81,111753.27,93483.77,86595.55,101447.91,88048.97,93144.99,86875.43,99284.19,108810.29,86905.75,118269.68,111581.36,107083.93,102881.35,103585.55,125913.46,98904.17,105255.47,163883.51,66954.05,107547.03,129130.62,93221.15,87051.09,129787.84,108836.43,86252.94,107104.5,67916.2,115016.7,112841.69,137046.12,69993.22,114478.09,78314.33,120302.16,137111,79351.82,96626.44,102677.19,118558.31,88302.53,92232.32,86999.24,133875.77,90271.87,94063.28,82985.88,123480.67,112626.36,110541.07,107285.7,107223.92,83004.33,94299.29,95346.58,132925.31,113389.87,111811.2,94043.51,134357.62,105449.89,84307.19,116904.05,96897.29,92362.97,96049.15,121960.96,115600.01,83004.33
Batch6_Sample_24,Group2,212,Diet98,112133.75,96710.31,97554.57,96837.96,162269.06,89818.4,124572.82,93194.86,108679.14,123616.43,162423.42,136299.65,97854.86,125654.1,119510.15,94300.79,58725.59,69591.12,86690.98,133949.21,101239.89,87913.26,80992.86,93978.44,140482.54,78257.99,84295.44,82499.57,114520.38,91888.47,115813.07,119521.77,143396.85,110806.8,120486.9,88070.25,107975.57,94445.33,105506.03,109869.88,134376.67,118232.44,62081.1,127343.06,80191.89,89042.51,97641.25,94218.22,103700.99,106452.12,127962.86,78908.03,150269.07,86855.48,108003.16,111977,75133.64,99452.73,95109.09,129087.99,94466.31,99542.66,131676.72,95330.43,70780.18,128603.99,90236.17,145704.23,136149.16,126178.37,96985.49,107374.65,86679.95,88691.52,94539.08,113747.92,118526.88,101509.89,84332.17,85497.48,124736.21,111329.89,84269.74,119421.21,96698.15,106842.33,97895.82,104145.98,133419.49,102865.71,126960.02,90803.42,100181.43,108534.75,96512.5,103494.56,123238.69,86785.71,116166.75,94610.2,124572.82,106842.33
Batch6_QC_4,QC,213,NA,101909.92,94630.06,113404.36,115370.44,122721.5,104547.93,99736.25,104887.39,100836.76,89035.4,113815.96,115739.52,88440.59,114539.4,101876.44,106926.08,93970.18,78767.77,77555.92,128169.23,99569.69,68566.67,92070.42,116133.44,124114.76,99955.01,102551.26,88541.44,113807.19,99198.69,106234.69,86953.22,117515.83,90946.5,112907.91,91829.6,97170.75,92502.84,77648.91,112751.68,113818.87,105925.74,109645.01,105307.58,91578.18,106580.78,91775.35,135114.31,99368.35,108672.98,122923.87,84012.66,121820.09,99135.21,110307.07,97128.47,125035.18,118330.5,74470.87,92846.93,103917.64,120484.53,112088.29,118811.35,110455.09,107252.35,99063.86,120947.71,100278.74,107955.93,115783.28,107349,102672.66,91138.04,85349.45,102536.13,114502,103145.09,99160.76,100157.69,137530.76,110043.1,105872.77,114948.27,94897.68,119101.39,98108.26,96292.85,109725.37,105324.1,109692.54,88178.17,128269.89,130775.31,100005.36,101221.17,86704.51,84436.55,100726.88,105681.22,99736.25,119101.39
Batch6_Sample_25,Group2,214,Diet100,128504.8,106176.87,121746.25,90063.17,146870.79,111965.41,119705.64,97771.95,110617.95,86680.21,156818.1,131679.81,53121.09,135534.65,84105.54,126857.06,127730.78,68443.91,91953.11,123547.85,122937.54,95130.8,69390.26,96487.12,149128.28,65530.2,105913.71,77457.04,115632.26,64806.2,90937.89,125447.6,108949,100348.72,89906.67,84664.77,85772.96,97595.56,70681.93,113080.85,127822.52,138482.96,87466.88,121463.15,74979.04,77381.96,101295.12,94142.84,115044.51,112269.87,113518.57,109055.2,109985.22,150654.82,82516.98,87678.17,140826.74,100454.55,64157.55,95355.33,70108.99,119402.41,102544.26,120380.8,69492.79,160182.64,142795.73,127247.21,126038.54,46606.4,101710.87,101536.7,84289.41,89558.43,94355.58,84260.95,115388.98,82219.75,83835.05,105166.74,110275.72,85972.44,115419.67,85698.32,89768.68,116038.54,88810.96,105252.77,98056.83,94848.5,123972.82,76382.84,118591.98,133405.39,93546.99,106779.49,67374.67,81917.82,122722.87,149013.73,119705.64,116038.54
Batch6_Sample_26,Group1,215,Diet101,137125,90669.1,82617.59,93768.07,68447.18,67384.27,108413.75,89520.63,103792.14,68011.64,132740.19,102190.48,62266.3,117599.62,130623.49,90888.73,79838.69,81500.02,77318.92,139334.88,89562.18,87484.55,144918.57,117520,117023.89,78862.25,90329.25,79199.4,107426.01,76347.38,124160,90208.18,118631.33,101322.95,103465.43,71225.23,106932.46,82172.21,61944.69,97795.9,100507.29,94792.06,102421.48,100091.33,94985.21,102115.5,95297.38,107536.12,101452.32,99370.2,120652.53,105334.1,136227.79,90627.92,113458.48,87763.73,82574.58,100863.53,71639.23,88800.01,95753.9,81519.16,83871.53,120844.66,80554.67,89290.64,107367.84,124906.52,119493.36,85788.7,97077.75,100032.51,79422.27,83302.68,85593.76,122492.2,112444.05,118517.25,103293.66,81657.15,130040.79,99487.38,99654.2,88913.43,60072.56,110636.8,92090.29,108662.35,123301.93,91125.82,125278.71,90278.88,96018.47,110127.64,73355.43,107741.04,92627.68,86810.73,117544.07,104510.54,108413.75,110636.8
Batch6_Sample_27,Group1,216,Diet102,116408.96,110412.9,107793.98,149931.19,137901.92,96905.3,97588.03,99219.59,112846.62,129568.27,149149.67,123386.24,51228.98,117943.82,103353.94,98486.63,87719.88,69899.37,88907.13,142614.09,82543.14,76845.56,115402.08,112699.87,113514.38,99465.83,104167.65,83322.59,126069.54,118256.25,102190.14,111157.08,106085.49,91009.67,106608.1,70200.53,91252.61,79225.73,75909.9,110010.04,108137.66,86373.75,131311.61,99995.46,104048.51,92465.62,90663.94,113357.85,94589.18,124643.42,131615.42,107343.66,121345.69,116658.42,114684.95,98895.55,82056.59,114900.11,69503.95,109759.15,89539.98,116916.77,83276.37,96752.06,91664.52,97133.9,100544.44,95194.79,106715.55,114647.2,88834.85,104991.06,117225.48,86458.83,102473.27,120544.55,106966.93,103595.86,103083.08,72666.86,131027.17,111992.3,112674.5,81672.7,103780.56,112691.88,116361.63,100362.17,115953.46,144999.94,111999.76,119957.28,136457.78,123799.96,85443.58,92484.43,97955.2,89508.86,85870.96,82499.28,97588.03,112691.88
